sid,segmentation_year,segmentation_band
88463,2018,concert
87878,2018,concert
87045,2018,concert
88002,2018,concert
89082,2018,concert
89352,2018,concert
90047,2018,concert
91762,2018,concert
91959,2018,concert
90109,2018,concert
89420,2018,concert
89131,2018,concert
92768,2018,concert
89874,2018,concert
87455,2018,concert
87994,2018,concert
88039,2018,concert
88752,2018,concert
90203,2018,concert
91980,2018,concert
87870,2018,concert
92066,2018,concert
87537,2018,concert
86514,2018,concert
92249,2018,concert
89269,2018,concert
93346,2018,concert
87718,2018,concert
90600,2018,concert
86820,2018,concert
91805,2018,concert
89962,2018,concert
90597,2018,concert
90887,2018,concert
90763,2018,concert
90549,2018,concert
87482,2018,concert
86660,2018,concert
90691,2018,concert
91316,2018,concert
89689,2018,concert
87453,2018,concert
90540,2018,concert
92321,2018,concert
87426,2018,concert
90535,2018,concert
93453,2018,concert
91311,2018,concert
90316,2018,concert
87224,2018,concert
88281,2018,concert
90330,2018,concert
87221,2018,concert
88112,2018,concert
88953,2018,concert
93578,2018,concert
89257,2018,concert
89910,2018,concert
92271,2018,concert
93669,2018,concert
87944,2018,concert
87581,2018,concert
91694,2018,concert
89372,2018,concert
88888,2018,concert
91337,2018,concert
91314,2018,concert
92261,2018,concert
87398,2018,concert
91286,2018,concert
89642,2018,concert
89706,2018,concert
91799,2018,concert
88495,2018,concert
89332,2018,concert
90883,2018,concert
92010,2018,concert
87000,2018,concert
91951,2018,concert
88180,2018,concert
92046,2018,concert
90486,2018,concert
89688,2018,concert
89895,2018,concert
90967,2018,concert
86316,2018,concert
92007,2018,concert
91768,2018,concert
86935,2018,concert
92060,2018,concert
88206,2018,concert
89370,2018,concert
90856,2018,concert
91087,2018,concert
90838,2018,concert
90496,2018,concert
91965,2018,concert
89889,2018,concert
86571,2018,concert
91812,2018,concert
92801,2018,concert
93449,2018,concert
89053,2018,concert
90839,2018,concert
92058,2018,concert
88068,2018,concert
91032,2018,concert
95988,2018,concert
89079,2018,concert
92005,2018,concert
93577,2018,concert
94090,2018,concert
87926,2018,concert
90878,2018,concert
88328,2018,concert
91534,2018,concert
88244,2018,concert
87456,2018,concert
90890,2018,concert
88202,2018,concert
92538,2018,concert
96353,2018,concert
87625,2018,concert
87186,2018,symphonic
90064,2018,symphonic
88076,2018,symphonic
87589,2018,symphonic
87472,2018,symphonic
89834,2018,symphonic
90524,2018,symphonic
87584,2018,symphonic
93539,2018,symphonic
87379,2018,symphonic
90175,2018,symphonic
92463,2018,symphonic
88064,2018,symphonic
87588,2018,symphonic
91490,2018,symphonic
91297,2018,symphonic
86915,2018,symphonic
87063,2018,symphonic
90275,2018,symphonic
90804,2018,symphonic
86307,2018,symphonic
93379,2018,symphonic
91321,2018,symphonic
90305,2018,symphonic
91318,2018,symphonic
87136,2018,symphonic
87591,2018,symphonic
92038,2018,symphonic
90092,2018,symphonic
88521,2018,symphonic
89258,2018,symphonic
89048,2018,symphonic
90260,2018,symphonic
87563,2018,symphonic
92796,2018,symphonic
87644,2018,symphonic
90369,2018,symphonic
86647,2018,symphonic
89023,2018,symphonic
86183,2018,symphonic
93840,2018,symphonic
90564,2018,symphonic
91444,2018,symphonic
91970,2018,symphonic
89204,2018,symphonic
91405,2018,symphonic
89324,2018,symphonic
89614,2018,symphonic
91841,2018,symphonic
89114,2018,symphonic
94420,2018,symphonic
87646,2018,symphonic
89906,2018,symphonic
92070,2018,symphonic
89959,2018,symphonic
88649,2018,symphonic
88854,2018,symphonic
88753,2018,symphonic
89032,2018,symphonic
94002,2018,symphonic
91996,2018,symphonic
86431,2018,symphonic
89547,2018,symphonic
94004,2018,symphonic
94928,2018,symphonic
91753,2018,symphonic
86002,2018,symphonic
90013,2018,symphonic
89210,2018,symphonic
91019,2018,symphonic
94500,2018,symphonic
88841,2018,symphonic
96040,2018,symphonic
87381,2018,symphonic
87636,2018,symphonic
94159,2018,symphonic
91300,2018,symphonic
91156,2018,symphonic
93447,2018,symphonic
90259,2018,symphonic
89707,2018,symphonic
92024,2018,symphonic
87749,2018,symphonic
86313,2018,symphonic
89065,2018,symphonic
94540,2018,symphonic
91426,2018,symphonic
88024,2018,symphonic
87184,2018,symphonic
91873,2018,symphonic
86883,2018,symphonic
90573,2018,symphonic
93423,2018,symphonic
91995,2018,symphonic
92805,2018,symphonic
92099,2018,symphonic
94359,2018,symphonic
88185,2018,symphonic
88330,2018,symphonic
88310,2018,symphonic
94355,2018,symphonic
93458,2018,symphonic
93380,2018,symphonic
87631,2018,symphonic
88676,2018,symphonic
94477,2018,symphonic
91869,2018,symphonic
89814,2018,symphonic
94289,2018,symphonic
86882,2018,symphonic
97128,2018,symphonic
87018,2018,symphonic
86649,2018,symphonic
88016,2018,symphonic
91265,2018,symphonic
86601,2018,symphonic
94348,2018,symphonic
92521,2018,symphonic
92371,2018,symphonic
94802,2018,symphonic
88077,2018,symphonic
86909,2018,symphonic
90363,2018,symphonic
89563,2018,symphonic
93535,2018,symphonic
86908,2018,symphonic
93586,2018,symphonic
89669,2018,symphonic
93609,2018,symphonic
87383,2018,symphonic
86873,2018,symphonic
88169,2018,symphonic
94803,2018,symphonic
90141,2018,symphonic
89268,2018,symphonic
91932,2018,symphonic
86472,2018,symphonic
89940,2018,symphonic
90907,2018,symphonic
87067,2018,symphonic
94362,2018,symphonic
92079,2018,symphonic
95950,2018,symphonic
89024,2018,symphonic
90142,2018,symphonic
87512,2018,symphonic
91639,2018,symphonic
92183,2018,symphonic
91056,2018,symphonic
95949,2018,symphonic
90134,2018,symphonic
91117,2018,symphonic
87939,2018,symphonic
88853,2018,symphonic
89527,2018,symphonic
92394,2018,symphonic
88727,2018,symphonic
86463,2018,symphonic
87634,2018,symphonic
96380,2018,symphonic
92807,2018,symphonic
87860,2018,symphonic
89202,2018,symphonic
90329,2018,symphonic
89946,2018,symphonic
93873,2018,symphonic
87551,2018,symphonic
89871,2018,symphonic
87866,2018,symphonic
91958,2018,symphonic
91072,2018,symphonic
91953,2018,symphonic
87637,2018,symphonic
87001,2018,symphonic
89807,2018,symphonic
92166,2018,symphonic
89891,2018,symphonic
88225,2018,symphonic
93538,2018,symphonic
87228,2018,symphonic
88924,2018,symphonic
89676,2018,symphonic
94930,2018,symphonic
90367,2018,symphonic
89869,2018,symphonic
92427,2018,symphonic
87640,2018,symphonic
87213,2018,symphonic
87476,2018,symphonic
91053,2018,symphonic
86519,2018,symphonic
86729,2018,symphonic
90938,2018,symphonic
93673,2018,symphonic
88974,2018,symphonic
92226,2018,symphonic
90308,2018,symphonic
93206,2018,symphonic
87384,2018,symphonic
91774,2018,symphonic
86346,2018,symphonic
95942,2018,symphonic
88878,2018,symphonic
95624,2018,symphonic
88370,2018,symphonic
91486,2018,symphonic
89644,2018,symphonic
87695,2018,symphonic
88826,2018,symphonic
87175,2018,symphonic
87389,2018,symphonic
90640,2018,symphonic
90929,2018,symphonic
86189,2018,symphonic
88749,2018,symphonic
89667,2018,symphonic
88166,2018,symphonic
92074,2018,symphonic
93233,2018,symphonic
90489,2018,symphonic
91329,2018,symphonic
90004,2018,symphonic
89480,2018,symphonic
93117,2018,symphonic
87583,2018,symphonic
88067,2018,symphonic
92583,2018,symphonic
89218,2018,symphonic
88710,2018,symphonic
92298,2018,symphonic
94399,2018,symphonic
87211,2018,symphonic
86903,2018,symphonic
91712,2018,symphonic
89416,2018,symphonic
89880,2018,symphonic
87393,2018,symphonic
91861,2018,symphonic
87070,2018,symphonic
92794,2018,symphonic
87518,2018,symphonic
89764,2018,symphonic
90628,2018,symphonic
86595,2018,symphonic
89060,2018,symphonic
88748,2018,symphonic
87062,2018,symphonic
89686,2018,symphonic
91732,2018,symphonic
92312,2018,symphonic
87395,2018,symphonic
90475,2018,symphonic
87418,2018,symphonic
93653,2018,symphonic
90761,2018,symphonic
87582,2018,symphonic
90935,2018,symphonic
93076,2018,symphonic
90254,2018,symphonic
95857,2018,symphonic
87629,2018,symphonic
91870,2018,symphonic
90468,2018,symphonic
87976,2018,symphonic
92207,2018,symphonic
91570,2018,symphonic
89087,2018,symphonic
93592,2018,symphonic
91706,2018,symphonic
91191,2018,symphonic
87511,2018,symphonic
86458,2018,symphonic
91843,2018,symphonic
93889,2018,symphonic
91396,2018,symphonic
90325,2018,symphonic
87422,2018,symphonic
89969,2018,symphonic
92320,2018,symphonic
93975,2018,symphonic
88973,2018,symphonic
89520,2018,symphonic
97131,2018,symphonic
91276,2018,symphonic
89914,2018,symphonic
92004,2018,symphonic
86310,2018,symphonic
93263,2018,symphonic
86443,2018,symphonic
87612,2018,symphonic
90816,2018,symphonic
87397,2018,symphonic
87231,2018,symphonic
90201,2018,symphonic
89872,2018,symphonic
86740,2018,symphonic
90464,2018,symphonic
90571,2018,symphonic
87375,2018,symphonic
87425,2018,symphonic
90903,2018,symphonic
89882,2018,symphonic
87373,2018,symphonic
91506,2018,symphonic
91711,2018,symphonic
90054,2018,symphonic
92104,2018,symphonic
90713,2018,symphonic
92503,2018,symphonic
93678,2018,symphonic
86030,2018,symphonic
93283,2018,symphonic
90802,2018,symphonic
90461,2018,symphonic
91740,2018,symphonic
91214,2018,symphonic
91055,2018,symphonic
91871,2018,symphonic
86462,2018,symphonic
86395,2018,symphonic
89631,2018,symphonic
93958,2018,symphonic
87509,2018,symphonic
94345,2018,symphonic
90928,2018,symphonic
91763,2018,symphonic
87641,2018,symphonic
90318,2018,symphonic
89094,2018,symphonic
90859,2018,symphonic
91761,2018,symphonic
89749,2018,symphonic
91021,2018,symphonic
89809,2018,symphonic
